datetime,date,hour,day_of_week,is_weekend,is_holiday,season,temperature,humidity,load
2023-04-02 03:00:00,2023-04-02,3,6,True,True,spring,16.6,69.0,952.66
2023-04-02 04:00:00,2023-04-02,4,6,True,True,spring,14.8,78.0,989.29
2023-04-02 05:00:00,2023-04-02,5,6,True,True,spring,13.8,60.0,1009.25
2023-04-02 06:00:00,2023-04-02,6,6,True,True,spring,14.5,51.0,928.15
2023-04-02 07:00:00,2023-04-02,7,6,True,True,spring,15.2,67.0,1351.9
2023-04-02 08:00:00,2023-04-02,8,6,True,True,spring,14.8,56.0,1445.95
2023-04-02 09:00:00,2023-04-02,9,6,True,True,spring,14.0,72.0,1362.28
2023-04-02 10:00:00,2023-04-02,10,6,True,True,spring,15.6,56.0,1274.95
2023-04-02 11:00:00,2023-04-02,11,6,True,True,spring,13.5,60.0,1217.39
2023-04-02 12:00:00,2023-04-02,12,6,True,True,spring,16.5,71.0,1273.26
2023-04-02 13:00:00,2023-04-02,13,6,True,True,spring,16.7,60.0,1110.18
2023-04-02 14:00:00,2023-04-02,14,6,True,True,spring,19.7,66.0,1130.35
2023-04-02 15:00:00,2023-04-02,15,6,True,True,spring,19.2,58.0,1164.5
2023-04-02 16:00:00,2023-04-02,16,6,True,True,spring,22.7,55.0,1043.32
2023-04-02 17:00:00,2023-04-02,17,6,True,True,spring,22.8,63.0,1424.64
2023-04-02 18:00:00,2023-04-02,18,6,True,True,spring,22.1,69.0,1415.81
2023-04-02 19:00:00,2023-04-02,19,6,True,True,spring,25.4,77.0,1374.37
2023-04-02 20:00:00,2023-04-02,20,6,True,True,spring,20.9,64.0,1388.17
2023-04-02 21:00:00,2023-04-02,21,6,True,True,spring,23.4,61.0,1379.12
2023-04-02 22:00:00,2023-04-02,22,6,True,True,spring,22.0,72.0,1015.21
2023-04-02 23:00:00,2023-04-02,23,6,True,True,spring,24.4,55.0,1022.63
2023-04-03 00:00:00,2023-04-03,0,0,False,False,spring,20.3,62.0,1213.2
2023-04-03 01:00:00,2023-04-03,1,0,False,False,spring,21.6,59.0,1218.23
2023-04-03 02:00:00,2023-04-03,2,0,False,False,spring,21.3,60.0,1278.21
2023-04-03 03:00:00,2023-04-03,3,0,False,False,spring,18.4,42.0,1263.26
2023-04-03 04:00:00,2023-04-03,4,0,False,False,spring,14.6,63.0,1362.05
2023-04-03 05:00:00,2023-04-03,5,0,False,False,spring,12.0,63.0,1208.92
2023-04-03 06:00:00,2023-04-03,6,0,False,False,spring,13.8,62.0,1307.63
2023-04-03 07:00:00,2023-04-03,7,0,False,False,spring,10.6,62.0,1639.11
2023-04-03 08:00:00,2023-04-03,8,0,False,False,spring,16.4,62.0,1597.53
2023-04-03 09:00:00,2023-04-03,9,0,False,False,spring,14.1,64.0,1709.89
2023-04-03 10:00:00,2023-04-03,10,0,False,False,spring,14.1,58.0,1536.89
2023-04-03 11:00:00,2023-04-03,11,0,False,False,spring,14.5,67.0,1445.05
2023-04-03 12:00:00,2023-04-03,12,0,False,False,spring,15.5,53.0,1469.22
2023-04-03 13:00:00,2023-04-03,13,0,False,False,spring,16.6,44.0,1648.46
2023-04-03 14:00:00,2023-04-03,14,0,False,False,spring,15.0,65.0,1468.99
2023-04-03 15:00:00,2023-04-03,15,0,False,False,spring,21.2,61.0,1389.2
2023-04-03 16:00:00,2023-04-03,16,0,False,False,spring,23.4,49.0,1460.23
2023-04-03 17:00:00,2023-04-03,17,0,False,False,spring,21.6,57.0,1742.5
2023-04-03 18:00:00,2023-04-03,18,0,False,False,spring,20.8,65.0,1770.78
2023-04-03 19:00:00,2023-04-03,19,0,False,False,spring,23.4,65.0,1869.96
2023-04-03 20:00:00,2023-04-03,20,0,False,False,spring,22.8,51.0,1688.38
2023-04-03 21:00:00,2023-04-03,21,0,False,False,spring,26.5,58.0,2022.99
2023-04-03 22:00:00,2023-04-03,22,0,False,False,spring,23.6,51.0,1359.27
2023-04-03 23:00:00,2023-04-03,23,0,False,False,spring,20.9,65.0,1513.35
2023-04-04 00:00:00,2023-04-04,0,1,False,True,spring,20.8,62.0,1064.21
2023-04-04 01:00:00,2023-04-04,1,1,False,True,spring,19.6,64.0,1037.13
2023-04-04 02:00:00,2023-04-04,2,1,False,True,spring,18.6,66.0,994.74
2023-04-04 03:00:00,2023-04-04,3,1,False,True,spring,16.9,64.0,1079.51
2023-04-04 04:00:00,2023-04-04,4,1,False,True,spring,19.4,57.0,1108.06
2023-04-04 05:00:00,2023-04-04,5,1,False,True,spring,12.5,79.0,1093.64
2023-04-04 06:00:00,2023-04-04,6,1,False,True,spring,16.0,66.0,1061.22
2023-04-04 07:00:00,2023-04-04,7,1,False,True,spring,14.1,61.0,1534.87
2023-04-04 08:00:00,2023-04-04,8,1,False,True,spring,15.4,60.0,1434.45
2023-04-04 09:00:00,2023-04-04,9,1,False,True,spring,12.4,51.0,1480.71
2023-04-04 10:00:00,2023-04-04,10,1,False,True,spring,16.4,52.0,1255.15
2023-04-04 11:00:00,2023-04-04,11,1,False,True,spring,15.9,59.0,1237.06
2023-04-04 12:00:00,2023-04-04,12,1,False,True,spring,15.4,66.0,1252.61
2023-04-04 13:00:00,2023-04-04,13,1,False,True,spring,17.0,62.0,1229.24
2023-04-04 14:00:00,2023-04-04,14,1,False,True,spring,20.2,53.0,1262.11
2023-04-04 15:00:00,2023-04-04,15,1,False,True,spring,21.0,43.0,1223.54
2023-04-04 16:00:00,2023-04-04,16,1,False,True,spring,19.1,48.0,1278.11
2023-04-04 17:00:00,2023-04-04,17,1,False,True,spring,22.8,64.0,1442.87
2023-04-04 18:00:00,2023-04-04,18,1,False,True,spring,23.2,53.0,1473.32
2023-04-04 19:00:00,2023-04-04,19,1,False,True,spring,22.5,66.0,1546.09
2023-04-04 20:00:00,2023-04-04,20,1,False,True,spring,25.1,54.0,1463.28
2023-04-04 21:00:00,2023-04-04,21,1,False,True,spring,24.7,52.0,1422.6
2023-04-04 22:00:00,2023-04-04,22,1,False,True,spring,24.5,64.0,1117.98
2023-04-04 23:00:00,2023-04-04,23,1,False,True,spring,26.5,56.0,1228.33
2023-04-05 00:00:00,2023-04-05,0,2,False,True,spring,22.6,63.0,1034.49
2023-04-05 01:00:00,2023-04-05,1,2,False,True,spring,18.9,49.0,981.81
2023-04-05 02:00:00,2023-04-05,2,2,False,True,spring,16.2,58.0,991.46
2023-04-05 03:00:00,2023-04-05,3,2,False,True,spring,16.5,63.0,1115.36
2023-04-05 04:00:00,2023-04-05,4,2,False,True,spring,13.4,69.0,1075.86
2023-04-05 05:00:00,2023-04-05,5,2,False,True,spring,16.6,68.0,1104.64
2023-04-05 06:00:00,2023-04-05,6,2,False,True,spring,16.4,60.0,1111.4
2023-04-05 07:00:00,2023-04-05,7,2,False,True,spring,15.9,80.0,1440.52
2023-04-05 08:00:00,2023-04-05,8,2,False,True,spring,12.4,66.0,1516.79
2023-04-05 09:00:00,2023-04-05,9,2,False,True,spring,13.5,52.0,1518.22
2023-04-05 10:00:00,2023-04-05,10,2,False,True,spring,16.4,64.0,1332.94
2023-04-05 11:00:00,2023-04-05,11,2,False,True,spring,13.8,70.0,1314.91
2023-04-05 12:00:00,2023-04-05,12,2,False,True,spring,17.9,71.0,1273.79
2023-04-05 13:00:00,2023-04-05,13,2,False,True,spring,17.6,61.0,1353.41
2023-04-05 14:00:00,2023-04-05,14,2,False,True,spring,17.6,64.0,1279.79
2023-04-05 15:00:00,2023-04-05,15,2,False,True,spring,18.9,57.0,1327.9
2023-04-05 16:00:00,2023-04-05,16,2,False,True,spring,22.6,59.0,1328.21
2023-04-05 17:00:00,2023-04-05,17,2,False,True,spring,22.1,53.0,1499.86
2023-04-05 18:00:00,2023-04-05,18,2,False,True,spring,24.7,52.0,1639.92
2023-04-05 19:00:00,2023-04-05,19,2,False,True,spring,23.0,50.0,1535.28
2023-04-05 20:00:00,2023-04-05,20,2,False,True,spring,19.5,52.0,1578.93
2023-04-05 21:00:00,2023-04-05,21,2,False,True,spring,23.2,43.0,1391.77
2023-04-05 22:00:00,2023-04-05,22,2,False,True,spring,25.3,64.0,1172.93
2023-04-05 23:00:00,2023-04-05,23,2,False,True,spring,26.2,49.0,1246.8
2023-04-06 00:00:00,2023-04-06,0,3,False,True,spring,24.4,36.0,1011.64
2023-04-06 01:00:00,2023-04-06,1,3,False,True,spring,20.0,64.0,1103.8
2023-04-06 02:00:00,2023-04-06,2,3,False,True,spring,17.6,63.0,1015.65
2023-04-06 03:00:00,2023-04-06,3,3,False,True,spring,19.3,66.0,1059.13
2023-04-06 04:00:00,2023-04-06,4,3,False,True,spring,13.2,73.0,1118.68
2023-04-06 05:00:00,2023-04-06,5,3,False,True,spring,14.4,61.0,1071.07
2023-04-06 06:00:00,2023-04-06,6,3,False,True,spring,14.5,63.0,1119.48
2023-04-06 07:00:00,2023-04-06,7,3,False,True,spring,16.7,67.0,1219.62
2023-04-06 08:00:00,2023-04-06,8,3,False,True,spring,16.8,64.0,1297.6
2023-04-06 09:00:00,2023-04-06,9,3,False,True,spring,12.1,70.0,1383.43
2023-04-06 10:00:00,2023-04-06,10,3,False,True,spring,16.1,69.0,1310.39
2023-04-06 11:00:00,2023-04-06,11,3,False,True,spring,14.8,65.0,1341.47
2023-04-06 12:00:00,2023-04-06,12,3,False,True,spring,17.5,52.0,1279.8
2023-04-06 13:00:00,2023-04-06,13,3,False,True,spring,17.8,58.0,1291.6
2023-04-06 14:00:00,2023-04-06,14,3,False,True,spring,16.9,42.0,1189.48
2023-04-06 15:00:00,2023-04-06,15,3,False,True,spring,23.1,53.0,1253.93
2023-04-06 16:00:00,2023-04-06,16,3,False,True,spring,22.0,70.0,1314.45
2023-04-06 17:00:00,2023-04-06,17,3,False,True,spring,20.6,59.0,1495.29
2023-04-06 18:00:00,2023-04-06,18,3,False,True,spring,20.9,76.0,1569.89
2023-04-06 19:00:00,2023-04-06,19,3,False,True,spring,26.4,52.0,1378.36
2023-04-06 20:00:00,2023-04-06,20,3,False,True,spring,21.4,66.0,1463.8
2023-04-06 21:00:00,2023-04-06,21,3,False,True,spring,24.4,51.0,1660.27
2023-04-06 22:00:00,2023-04-06,22,3,False,True,spring,24.8,54.0,1023.8
2023-04-06 23:00:00,2023-04-06,23,3,False,True,spring,21.8,71.0,1141.89
2023-04-07 00:00:00,2023-04-07,0,4,False,False,spring,24.1,75.0,1260.31
2023-04-07 01:00:00,2023-04-07,1,4,False,False,spring,18.2,44.0,1240.63
2023-04-07 02:00:00,2023-04-07,2,4,False,False,spring,19.2,62.0,1333.66
2023-04-07 03:00:00,2023-04-07,3,4,False,False,spring,19.8,38.0,1263.4
2023-04-07 04:00:00,2023-04-07,4,4,False,False,spring,17.1,55.0,1355.59
2023-04-07 05:00:00,2023-04-07,5,4,False,False,spring,16.7,66.0,1136.82
2023-04-07 06:00:00,2023-04-07,6,4,False,False,spring,13.7,63.0,1247.54
2023-04-07 07:00:00,2023-04-07,7,4,False,False,spring,14.0,63.0,1592.23
2023-04-07 08:00:00,2023-04-07,8,4,False,False,spring,12.0,74.0,1822.39
2023-04-07 09:00:00,2023-04-07,9,4,False,False,spring,13.0,65.0,1728.76
2023-04-07 10:00:00,2023-04-07,10,4,False,False,spring,13.4,71.0,1556.02
2023-04-07 11:00:00,2023-04-07,11,4,False,False,spring,13.8,59.0,1393.01
2023-04-07 12:00:00,2023-04-07,12,4,False,False,spring,15.8,69.0,1439.68
2023-04-07 13:00:00,2023-04-07,13,4,False,False,spring,15.1,62.0,1530.17
2023-04-07 14:00:00,2023-04-07,14,4,False,False,spring,18.3,52.0,1454.43
2023-04-07 15:00:00,2023-04-07,15,4,False,False,spring,19.5,64.0,1329.55
2023-04-07 16:00:00,2023-04-07,16,4,False,False,spring,24.7,58.0,1540.17
2023-04-07 17:00:00,2023-04-07,17,4,False,False,spring,23.6,50.0,1886.59
2023-04-07 18:00:00,2023-04-07,18,4,False,False,spring,25.1,59.0,1830.41
2023-04-07 19:00:00,2023-04-07,19,4,False,False,spring,22.1,67.0,1691.33
2023-04-07 20:00:00,2023-04-07,20,4,False,False,spring,23.8,54.0,1624.76
2023-04-07 21:00:00,2023-04-07,21,4,False,False,spring,25.2,46.0,1825.34
2023-04-07 22:00:00,2023-04-07,22,4,False,False,spring,23.3,53.0,1419.0
2023-04-07 23:00:00,2023-04-07,23,4,False,False,spring,21.1,60.0,1438.27
2023-04-08 00:00:00,2023-04-08,0,5,True,True,spring,22.0,53.0,887.64
2023-04-08 01:00:00,2023-04-08,1,5,True,True,spring,20.3,67.0,912.49
2023-04-08 02:00:00,2023-04-08,2,5,True,True,spring,19.3,64.0,950.32
2023-04-08 03:00:00,2023-04-08,3,5,True,True,spring,16.2,59.0,934.3
2023-04-08 04:00:00,2023-04-08,4,5,True,True,spring,21.3,59.0,892.05
2023-04-08 05:00:00,2023-04-08,5,5,True,True,spring,15.9,61.0,940.27
2023-04-08 06:00:00,2023-04-08,6,5,True,True,spring,11.7,76.0,985.45
2023-04-08 07:00:00,2023-04-08,7,5,True,True,spring,14.0,61.0,1431.67
2023-04-08 08:00:00,2023-04-08,8,5,True,True,spring,15.7,67.0,1201.99
2023-04-08 09:00:00,2023-04-08,9,5,True,True,spring,13.7,64.0,1481.84
2023-04-08 10:00:00,2023-04-08,10,5,True,True,spring,14.2,58.0,1249.47
2023-04-08 11:00:00,2023-04-08,11,5,True,True,spring,15.8,76.0,1278.7
2023-04-08 12:00:00,2023-04-08,12,5,True,True,spring,18.4,77.0,1109.25
2023-04-08 13:00:00,2023-04-08,13,5,True,True,spring,13.1,63.0,1193.29
2023-04-08 14:00:00,2023-04-08,14,5,True,True,spring,19.1,57.0,1143.74
2023-04-08 15:00:00,2023-04-08,15,5,True,True,spring,19.4,59.0,1245.1
2023-04-08 16:00:00,2023-04-08,16,5,True,True,spring,21.8,72.0,1137.53
2023-04-08 17:00:00,2023-04-08,17,5,True,True,spring,23.9,55.0,1329.4
2023-04-08 18:00:00,2023-04-08,18,5,True,True,spring,23.4,54.0,1386.63
2023-04-08 19:00:00,2023-04-08,19,5,True,True,spring,24.6,67.0,1285.33
2023-04-08 20:00:00,2023-04-08,20,5,True,True,spring,23.2,52.0,1399.62
2023-04-08 21:00:00,2023-04-08,21,5,True,True,spring,23.7,59.0,1395.23
2023-04-08 22:00:00,2023-04-08,22,5,True,True,spring,23.0,75.0,1011.91
2023-04-08 23:00:00,2023-04-08,23,5,True,True,spring,20.3,55.0,1113.78
2023-04-09 00:00:00,2023-04-09,0,6,True,True,spring,24.6,67.0,1000.04
2023-04-09 01:00:00,2023-04-09,1,6,True,True,spring,17.4,59.0,1012.66
2023-04-09 02:00:00,2023-04-09,2,6,True,True,spring,17.9,61.0,1054.52
2023-04-09 03:00:00,2023-04-09,3,6,True,True,spring,19.3,57.0,908.66
2023-04-09 04:00:00,2023-04-09,4,6,True,True,spring,15.3,61.0,882.9
2023-04-09 05:00:00,2023-04-09,5,6,True,True,spring,12.3,78.0,1022.99
2023-04-09 06:00:00,2023-04-09,6,6,True,True,spring,16.0,70.0,945.24
2023-04-09 07:00:00,2023-04-09,7,6,True,True,spring,10.5,58.0,1390.93
2023-04-09 08:00:00,2023-04-09,8,6,True,True,spring,12.7,55.0,1247.25
2023-04-09 09:00:00,2023-04-09,9,6,True,True,spring,14.3,68.0,1302.24
2023-04-09 10:00:00,2023-04-09,10,6,True,True,spring,14.3,70.0,1172.43
2023-04-09 11:00:00,2023-04-09,11,6,True,True,spring,11.9,55.0,1151.24
2023-04-09 12:00:00,2023-04-09,12,6,True,True,spring,14.1,64.0,1322.38
2023-04-09 13:00:00,2023-04-09,13,6,True,True,spring,17.3,50.0,1195.95
2023-04-09 14:00:00,2023-04-09,14,6,True,True,spring,19.2,56.0,1058.65
2023-04-09 15:00:00,2023-04-09,15,6,True,True,spring,19.3,59.0,1203.28
2023-04-09 16:00:00,2023-04-09,16,6,True,True,spring,19.4,63.0,1143.09
2023-04-09 17:00:00,2023-04-09,17,6,True,True,spring,21.2,45.0,1421.13
2023-04-09 18:00:00,2023-04-09,18,6,True,True,spring,26.3,47.0,1414.75
2023-04-09 19:00:00,2023-04-09,19,6,True,True,spring,23.1,55.0,1396.1
2023-04-09 20:00:00,2023-04-09,20,6,True,True,spring,24.3,44.0,1443.08
2023-04-09 21:00:00,2023-04-09,21,6,True,True,spring,22.7,48.0,1352.62
2023-04-09 22:00:00,2023-04-09,22,6,True,True,spring,25.5,52.0,1156.52
2023-04-09 23:00:00,2023-04-09,23,6,True,True,spring,24.5,50.0,1117.28
2023-04-10 00:00:00,2023-04-10,0,0,False,False,spring,21.8,44.0,1139.28
2023-04-10 01:00:00,2023-04-10,1,0,False,False,spring,15.7,55.0,1174.78
2023-04-10 02:00:00,2023-04-10,2,0,False,False,spring,19.0,60.0,1234.22
2023-04-10 03:00:00,2023-04-10,3,0,False,False,spring,15.4,69.0,1209.69
2023-04-10 04:00:00,2023-04-10,4,0,False,False,spring,16.1,67.0,1274.62
2023-04-10 05:00:00,2023-04-10,5,0,False,False,spring,13.5,66.0,1283.78
2023-04-10 06:00:00,2023-04-10,6,0,False,False,spring,13.3,72.0,1320.49
2023-04-10 07:00:00,2023-04-10,7,0,False,False,spring,12.6,72.0,1643.09
2023-04-10 08:00:00,2023-04-10,8,0,False,False,spring,14.5,61.0,1821.74
2023-04-10 09:00:00,2023-04-10,9,0,False,False,spring,13.5,69.0,1638.31
2023-04-10 10:00:00,2023-04-10,10,0,False,False,spring,15.6,64.0,1617.68
2023-04-10 11:00:00,2023-04-10,11,0,False,False,spring,12.3,59.0,1559.8
2023-04-10 12:00:00,2023-04-10,12,0,False,False,spring,17.8,58.0,1472.29
2023-04-10 13:00:00,2023-04-10,13,0,False,False,spring,18.0,67.0,1563.55
2023-04-10 14:00:00,2023-04-10,14,0,False,False,spring,22.4,52.0,1432.96
2023-04-10 15:00:00,2023-04-10,15,0,False,False,spring,19.5,53.0,1319.81
2023-04-10 16:00:00,2023-04-10,16,0,False,False,spring,24.2,47.0,1541.43
2023-04-10 17:00:00,2023-04-10,17,0,False,False,spring,20.3,44.0,1698.65
2023-04-10 18:00:00,2023-04-10,18,0,False,False,spring,25.9,54.0,1830.14
2023-04-10 19:00:00,2023-04-10,19,0,False,False,spring,22.0,48.0,1484.92
2023-04-10 20:00:00,2023-04-10,20,0,False,False,spring,26.1,50.0,1918.9
2023-04-10 21:00:00,2023-04-10,21,0,False,False,spring,27.2,61.0,1887.1
2023-04-10 22:00:00,2023-04-10,22,0,False,False,spring,25.5,59.0,1404.46
2023-04-10 23:00:00,2023-04-10,23,0,False,False,spring,21.6,47.0,1434.21
2023-04-11 00:00:00,2023-04-11,0,1,False,False,spring,20.9,68.0,1151.22
2023-04-11 01:00:00,2023-04-11,1,1,False,False,spring,20.1,58.0,1173.94
2023-04-11 02:00:00,2023-04-11,2,1,False,False,spring,17.5,51.0,1181.52
2023-04-11 03:00:00,2023-04-11,3,1,False,False,spring,15.6,59.0,1293.74
2023-04-11 04:00:00,2023-04-11,4,1,False,False,spring,18.9,66.0,1233.56
2023-04-11 05:00:00,2023-04-11,5,1,False,False,spring,16.6,64.0,1249.58
2023-04-11 06:00:00,2023-04-11,6,1,False,False,spring,14.1,58.0,1191.53
2023-04-11 07:00:00,2023-04-11,7,1,False,False,spring,14.4,55.0,1701.88
2023-04-11 08:00:00,2023-04-11,8,1,False,False,spring,14.0,62.0,1804.5
2023-04-11 09:00:00,2023-04-11,9,1,False,False,spring,14.4,62.0,1704.36
2023-04-11 10:00:00,2023-04-11,10,1,False,False,spring,15.8,55.0,1521.43
2023-04-11 11:00:00,2023-04-11,11,1,False,False,spring,14.9,76.0,1585.08
2023-04-11 12:00:00,2023-04-11,12,1,False,False,spring,15.7,61.0,1394.07
2023-04-11 13:00:00,2023-04-11,13,1,False,False,spring,15.3,66.0,1398.46
2023-04-11 14:00:00,2023-04-11,14,1,False,False,spring,21.8,70.0,1459.39
2023-04-11 15:00:00,2023-04-11,15,1,False,False,spring,19.0,60.0,1538.67
2023-04-11 16:00:00,2023-04-11,16,1,False,False,spring,20.9,60.0,1534.83
2023-04-11 17:00:00,2023-04-11,17,1,False,False,spring,22.3,42.0,1650.38
2023-04-11 18:00:00,2023-04-11,18,1,False,False,spring,25.8,43.0,1864.28
2023-04-11 19:00:00,2023-04-11,19,1,False,False,spring,25.1,57.0,1868.82
2023-04-11 20:00:00,2023-04-11,20,1,False,False,spring,23.3,46.0,1792.15
2023-04-11 21:00:00,2023-04-11,21,1,False,False,spring,22.7,72.0,1924.19
2023-04-11 22:00:00,2023-04-11,22,1,False,False,spring,23.0,56.0,1388.67
2023-04-11 23:00:00,2023-04-11,23,1,False,False,spring,25.3,48.0,1513.86
2023-04-12 00:00:00,2023-04-12,0,2,False,False,spring,19.3,57.0,1229.0
2023-04-12 01:00:00,2023-04-12,1,2,False,False,spring,21.4,68.0,1211.23
2023-04-12 02:00:00,2023-04-12,2,2,False,False,spring,17.6,50.0,1207.59
2023-04-12 03:00:00,2023-04-12,3,2,False,False,spring,18.9,55.0,1178.63
2023-04-12 04:00:00,2023-04-12,4,2,False,False,spring,16.3,57.0,1196.64
2023-04-12 05:00:00,2023-04-12,5,2,False,False,spring,15.0,66.0,1285.54
2023-04-12 06:00:00,2023-04-12,6,2,False,False,spring,11.3,79.0,1298.95
2023-04-12 07:00:00,2023-04-12,7,2,False,False,spring,17.9,61.0,1491.59
2023-04-12 08:00:00,2023-04-12,8,2,False,False,spring,15.0,62.0,1597.53
2023-04-12 09:00:00,2023-04-12,9,2,False,False,spring,15.4,67.0,1512.11
2023-04-12 10:00:00,2023-04-12,10,2,False,False,spring,15.4,73.0,1474.48
2023-04-12 11:00:00,2023-04-12,11,2,False,False,spring,17.9,68.0,1362.19
2023-04-12 12:00:00,2023-04-12,12,2,False,False,spring,19.9,50.0,1667.9
2023-04-12 13:00:00,2023-04-12,13,2,False,False,spring,16.4,60.0,1349.86
2023-04-12 14:00:00,2023-04-12,14,2,False,False,spring,13.6,49.0,1641.7
2023-04-12 15:00:00,2023-04-12,15,2,False,False,spring,23.2,65.0,1463.82
2023-04-12 16:00:00,2023-04-12,16,2,False,False,spring,18.1,52.0,1451.74
2023-04-12 17:00:00,2023-04-12,17,2,False,False,spring,22.9,45.0,1791.65
2023-04-12 18:00:00,2023-04-12,18,2,False,False,spring,22.7,54.0,1838.96
2023-04-12 19:00:00,2023-04-12,19,2,False,False,spring,24.0,45.0,1848.94
2023-04-12 20:00:00,2023-04-12,20,2,False,False,spring,22.1,51.0,1832.75
2023-04-12 21:00:00,2023-04-12,21,2,False,False,spring,25.0,54.0,1903.15
2023-04-12 22:00:00,2023-04-12,22,2,False,False,spring,23.5,52.0,1407.49
2023-04-12 23:00:00,2023-04-12,23,2,False,False,spring,25.7,65.0,1400.0
2023-04-13 00:00:00,2023-04-13,0,3,False,False,spring,21.7,56.0,1328.35
2023-04-13 01:00:00,2023-04-13,1,3,False,False,spring,21.6,54.0,1240.83
2023-04-13 02:00:00,2023-04-13,2,3,False,False,spring,20.3,50.0,1263.05
2023-04-13 03:00:00,2023-04-13,3,3,False,False,spring,18.3,48.0,1298.7
2023-04-13 04:00:00,2023-04-13,4,3,False,False,spring,16.0,54.0,1347.31
2023-04-13 05:00:00,2023-04-13,5,3,False,False,spring,12.8,70.0,1274.85
2023-04-13 06:00:00,2023-04-13,6,3,False,False,spring,14.9,50.0,1204.63
2023-04-13 07:00:00,2023-04-13,7,3,False,False,spring,14.0,70.0,1735.49
2023-04-13 08:00:00,2023-04-13,8,3,False,False,spring,14.2,66.0,1702.08
2023-04-13 09:00:00,2023-04-13,9,3,False,False,spring,16.0,74.0,1589.51
2023-04-13 10:00:00,2023-04-13,10,3,False,False,spring,10.7,72.0,1602.55
2023-04-13 11:00:00,2023-04-13,11,3,False,False,spring,16.3,49.0,1461.36
2023-04-13 12:00:00,2023-04-13,12,3,False,False,spring,13.2,70.0,1604.62
2023-04-13 13:00:00,2023-04-13,13,3,False,False,spring,15.1,63.0,1466.72
2023-04-13 14:00:00,2023-04-13,14,3,False,False,spring,19.9,48.0,1540.9
2023-04-13 15:00:00,2023-04-13,15,3,False,False,spring,22.2,50.0,1351.39
2023-04-13 16:00:00,2023-04-13,16,3,False,False,spring,26.5,53.0,1429.84
2023-04-13 17:00:00,2023-04-13,17,3,False,False,spring,20.2,63.0,1756.68
2023-04-13 18:00:00,2023-04-13,18,3,False,False,spring,24.9,55.0,1827.75
2023-04-13 19:00:00,2023-04-13,19,3,False,False,spring,23.8,62.0,1850.79
2023-04-13 20:00:00,2023-04-13,20,3,False,False,spring,26.7,57.0,2103.64
2023-04-13 21:00:00,2023-04-13,21,3,False,False,spring,23.4,68.0,1590.08
2023-04-13 22:00:00,2023-04-13,22,3,False,False,spring,24.3,52.0,1374.85
2023-04-13 23:00:00,2023-04-13,23,3,False,False,spring,22.1,38.0,1356.38
2023-04-14 00:00:00,2023-04-14,0,4,False,False,spring,24.8,71.0,1183.05
2023-04-14 01:00:00,2023-04-14,1,4,False,False,spring,23.8,55.0,1114.69
2023-04-14 02:00:00,2023-04-14,2,4,False,False,spring,17.3,69.0,1198.6
2023-04-14 03:00:00,2023-04-14,3,4,False,False,spring,12.5,67.0,1248.63
2023-04-14 04:00:00,2023-04-14,4,4,False,False,spring,17.4,66.0,1154.22
2023-04-14 05:00:00,2023-04-14,5,4,False,False,spring,16.7,51.0,1276.08
2023-04-14 06:00:00,2023-04-14,6,4,False,False,spring,15.9,73.0,1232.9
2023-04-14 07:00:00,2023-04-14,7,4,False,False,spring,15.9,68.0,1517.21
2023-04-14 08:00:00,2023-04-14,8,4,False,False,spring,11.4,58.0,1780.8
2023-04-14 09:00:00,2023-04-14,9,4,False,False,spring,15.1,67.0,1488.85
2023-04-14 10:00:00,2023-04-14,10,4,False,False,spring,15.8,68.0,1610.09
2023-04-14 11:00:00,2023-04-14,11,4,False,False,spring,15.9,59.0,1509.68
2023-04-14 12:00:00,2023-04-14,12,4,False,False,spring,15.3,59.0,1477.75
2023-04-14 13:00:00,2023-04-14,13,4,False,False,spring,21.5,57.0,1573.71
2023-04-14 14:00:00,2023-04-14,14,4,False,False,spring,21.1,67.0,1430.23
2023-04-14 15:00:00,2023-04-14,15,4,False,False,spring,23.0,50.0,1486.1
2023-04-14 16:00:00,2023-04-14,16,4,False,False,spring,19.8,68.0,1610.96
2023-04-14 17:00:00,2023-04-14,17,4,False,False,spring,24.8,64.0,1838.37
2023-04-14 18:00:00,2023-04-14,18,4,False,False,spring,22.7,47.0,1731.57
2023-04-14 19:00:00,2023-04-14,19,4,False,False,spring,23.5,44.0,1587.03
2023-04-14 20:00:00,2023-04-14,20,4,False,False,spring,22.1,57.0,1770.98
2023-04-14 21:00:00,2023-04-14,21,4,False,False,spring,25.7,55.0,1826.79
2023-04-14 22:00:00,2023-04-14,22,4,False,False,spring,21.7,48.0,1349.97
2023-04-14 23:00:00,2023-04-14,23,4,False,False,spring,20.9,45.0,1440.58
2023-04-15 00:00:00,2023-04-15,0,5,True,True,spring,25.3,50.0,980.87
2023-04-15 01:00:00,2023-04-15,1,5,True,True,spring,20.5,47.0,915.43
2023-04-15 02:00:00,2023-04-15,2,5,True,True,spring,21.1,61.0,945.08
2023-04-15 03:00:00,2023-04-15,3,5,True,True,spring,19.3,61.0,913.9
2023-04-15 04:00:00,2023-04-15,4,5,True,True,spring,12.8,79.0,1013.66
2023-04-15 05:00:00,2023-04-15,5,5,True,True,spring,16.2,61.0,978.56
2023-04-15 06:00:00,2023-04-15,6,5,True,True,spring,16.8,51.0,926.66
2023-04-15 07:00:00,2023-04-15,7,5,True,True,spring,12.5,68.0,1315.04
